track_id,hit_id
1486,"[103387, 110719, 118054, 125253, 131936, 260477, 282534, 289298]"
1487,"[103392, 110779, 118120, 125464, 132117, 261133, 272530, 282963, 289554]"
1488,"[103394, 110462, 117863, 125133, 124979, 131731, 260604, 282223, 289200]"
1489,"[103406, 110509, 110154, 117635, 124870, 131662, 271526, 282050, 281902, 289040]"
1490,"[103411, 110472, 117606, 124982, 131631, 260118, 271480, 282011, 281872, 289020, 288953]"
1491,"[103416, 110392, 117792, 125073, 131802, 260480, 282126, 289134]"
1492,"[103422, 110507, 110508, 117629, 125013, 131654, 260150, 271520, 282043, 289037]"
1493,"[103434, 110522, 117925, 125187, 131914, 225064, 260685, 272295, 282840]"
1494,"[103447, 110780, 118099, 125282, 131961, 260531, 271905, 282381]"
1495,"[103449, 110459, 117839, 125285, 125109, 131967, 260549]"
1496,"[103465, 110504, 117905, 125172, 131897, 260648, 272019, 289493]"
1497,"[103484, 110553, 117946, 212208, 225081, 260716, 282448, 293051]"
1498,"[103490, 110569, 117958, 190429, 212130, 225022, 225025, 260763, 260247, 271802, 292280, 295210, 297742, 300738]"
1499,"[103504, 110533, 117928, 125022, 224981, 260157, 271749, 271748, 282052]"
1500,"[103506, 110490, 117881, 110562, 124981, 131735, 117953, 260110, 212217, 271698, 225091, 225095, 282005, 260746, 289018, 272099, 272100, 293077, 295257, 297807]"
1501,"[103507, 110498, 117894, 125161, 131877, 260623, 272270, 282810, 289558]"
1502,"[103511, 110822, 118148, 125476, 132129, 261151, 272542, 283190, 289714]"
1503,"[103514, 110894, 110577, 173508, 118207, 190601, 190422, 212347, 212237, 212349]"
1504,"[103520, 173454, 171871, 173527, 171921, 173581, 171974, 173646, 172020, 173698]"
1505,"[103521, 110552, 117675, 212111, 224923, 260192, 271539, 282065, 281910, 292995]"
1506,"[103524, 110886, 118197, 212335, 212443, 212446, 225251, 225253]"
1507,"[103526, 110532, 117644, 125017, 131655, 260145, 271515, 281884, 288971]"
1508,"[103545, 110902, 175102, 190605, 212343, 225179, 225262]"
1509,"[103547, 110559, 117681, 212112, 212029, 224927, 260196, 271543, 282067, 281921, 292994, 292993]"
1510,"[103552, 173490, 173559, 190270, 212147, 225034, 224950, 260254, 292269, 295188, 297726, 300717]"
1511,"[103553, 110905, 175100, 118210, 190606, 212450, 225258, 261248, 272597, 293136, 295315, 297876]"
1512,"[103554, 173467, 173541, 173593, 173656, 190441, 190490, 212271, 212274, 225128, 260806, 292315, 294486, 296869]"
1513,"[103555, 110884, 118188, 212315, 225161, 260705, 272072, 282441, 293055]"
1514,"[103559, 175110, 175180, 175255, 175321, 175382]"
1515,"[103579, 175082, 173483, 175156, 175224, 190594, 190633, 212353, 225190, 292380, 295269, 297819, 300830]"
1516,"[103583, 173572, 173639, 173693, 173755, 190308, 190469, 190523, 212186, 212290, 229262, 292301, 294466, 296853, 299762, 304385, 304388, 304389, 304390]"
1517,"[103590, 110575, 173511, 117954, 117694, 212120, 225007, 260215, 271760, 282281, 282075, 293001]"
1518,"[103599, 175126, 173529, 175199, 173585, 175277, 190614, 212369, 225280, 292368]"
1519,"[103602, 172036, 173719, 173776, 173840, 173906, 190358, 217056, 229172, 303118, 307268]"
1520,"[103622, 175177, 175258, 175325, 190652, 190833, 212490, 225354, 225356, 261394, 292415, 294625, 296996, 300881, 304497, 308931]"
1521,"[103634, 175244, 175312, 175377, 190643, 190822, 190699, 212497, 225296, 229489, 292349, 294530, 296935, 299835, 304445]"
1522,"[103646, 145908, 145975, 173771, 173832, 173893, 190526, 190576, 217227, 229292, 299705, 303086, 307243]"
1523,"[103649, 145032, 145096, 145165, 173802, 172210, 173867, 172286, 173941, 172359, 174000, 174070, 190379, 198487, 198535, 198582, 217092, 229194, 229215, 307058]"
1524,"[103653, 145916, 173663, 173731, 173790, 190508, 212300, 212302, 229252, 229372, 294460, 296931, 299825, 303256, 308820, 308822]"
1525,"[103667, 145906, 145977, 173712, 173774, 173838, 173905, 190535, 217433, 217212, 229387, 296900, 299803, 303234, 307418]"
1526,"[103675, 145898, 146752, 145961, 146822, 146034, 175445, 175508, 175577, 175635, 190745, 199414, 217476, 229414, 303195, 307377]"
1527,"[103704, 145884, 146738, 145945, 146807, 146014, 146876, 146083, 146935, 175482, 175555, 175613, 175680, 199432, 199476, 199523, 217485, 217521, 229566]"
1528,"[103708, 145881, 145946, 146017, 175436, 173807, 175497, 173876, 173948, 174009, 190562, 198936, 217249, 229417, 303080, 307223]"
1529,"[103916, 111020, 118549, 118302, 125565, 132300, 261598, 272728, 283526, 289841]"
1530,"[103930, 110971, 118735, 118512, 125819, 132481, 262003, 273171, 283810, 290004]"
1531,"[103952, 103950, 111033, 118786, 118557, 125871, 132532, 262092, 272980, 283704, 289964]"
1532,"[103957, 111039, 110698, 118314, 125576, 132196, 261615, 261052, 272511, 282951, 282778, 289433]"
1533,"[103991, 110722, 118325, 118072, 125434, 132089, 261060, 272234, 282607, 289315]"
1534,"[103996, 110965, 110630]"
1535,"[103999, 110714, 118316, 125575, 125428, 132195, 261606, 272730, 283348, 289774]"
1536,"[104016, 110996, 110651]"
1537,"[104031, 111038, 118545, 125701, 132397, 261571, 272714, 283108, 289595]"
1538,"[104051, 111021, 118527, 125676, 132372, 261539, 272702, 283303, 283088, 289581]"
1539,"[104063, 111391, 118799, 126020, 132667, 262546, 273215]"
1540,"[104770, 104064, 111370, 118770, 125997, 125844, 132637, 262036, 272930, 283515, 289820]"
1541,"[104103, 111092, 110760, 118345, 125593, 132321, 261639, 272740, 283365, 289779]"
1542,"[104807, 104105, 111355, 118742, 125973, 132619, 261992, 273161, 283669]"
1543,"[104112, 111363, 118743, 125974, 132764, 262477, 273390, 284001, 290102]"
1544,"[104132, 111174, 118645, 125932, 125783, 225476, 262242, 273289, 283758]"
1545,"[104133, 111051, 118544, 125690, 132380, 261543, 272703, 283304, 289662]"
1546,"[104136, 111090, 118577, 125730, 132413, 262088, 272975, 283700, 289940]"
1547,"[104151, 111223, 111224, 110907, 175097, 176734, 190777, 212559, 225404, 292470, 294677, 297882, 300900, 304528]"
1548,"[104163, 111421, 111087, 118810, 118571, 125876]"
1549,"[104165, 111129, 118603, 125753, 132434, 262143, 273012, 289980]"
1550,"[104173, 111232, 176735, 190948, 212756, 225526, 225528, 262307, 292527, 294731, 297939, 300951, 304599]"
1551,"[104181, 111443, 118833, 126037, 132681, 262573, 273229, 284054]"
1552,"[104202, 111204, 118664, 212720, 212636, 225428, 225494, 262250, 273076, 283619, 283472, 293170]"
1553,"[104208, 111142, 118854, 118614, 125904, 132574, 262153]"
1554,"[104219, 110880, 118425, 212427, 225310, 225237, 261202]"
1555,"[104233, 110885, 118427, 212432, 212437, 225311, 225239, 225245, 261210, 272335, 282860, 295260]"
1556,"[104234, 111180, 118400, 125624, 132243, 261691, 272552, 282973]"
1557,"[104239, 176720, 176771, 176825, 190940, 190977, 212677, 225451, 292466, 294674, 297865, 300884]"
1558,"[104247, 175115, 176751, 175188, 176803, 175265, 176864, 175328, 190826, 190871, 212603, 212499, 229628, 292404, 294613, 296986, 299827, 308856]"
1559,"[104249, 176791, 176849, 176911, 176974, 177044, 191022, 212711, 218093, 229939, 229957, 297036, 299944, 303430, 307640]"
1560,"[104251, 175068, 175146, 175212, 190796, 212479, 225350, 225282, 261371, 292365, 294550, 296944, 300793, 304435, 308840]"
1561,"[104253, 178529, 178593, 176794, 178654, 178718, 178771, 191174, 212807, 212813, 212908]"
1562,"[104254, 175070, 176698, 176712, 175124, 176754, 176767, 176808, 176821, 176871, 176933, 190974, 190803, 191004, 190835, 212570, 212592, 212685, 225463, 225416, 292448, 294662, 297058, 299973, 304544, 308974]"
1563,"[104255, 111187, 118639, 125775, 132457, 262184, 261690, 272760, 283402, 289716]"
1564,"[104265, 176715, 176772, 176827, 190942, 191102, 190983, 191135, 212762, 225532, 262303, 292472, 295340, 300903, 304533]"
1565,"[104288, 111237, 176738, 118675, 212645, 225436, 261739, 272821, 283266, 293153]"
1566,"[104303, 178530, 176744, 178602, 176800, 178665, 176861, 178725, 191145, 212876, 212879, 225628]"
1567,"[104308, 104311, 176830, 176893]"
1568,"[104327, 178485, 178544, 178618, 178684, 191129, 212860, 225607, 262729, 292582, 294787, 297950, 300969, 304618]"
1569,"[104343, 175242, 176841, 175308, 176909, 175370, 176977, 190818, 190869, 212599, 225365, 229800, 292409, 294618, 296992, 299910, 304472, 308899]"
1570,"[104349, 178646, 178713, 178770, 191138, 191179, 212890, 230171, 230279]"
1571,"[104359, 176892, 176960, 177035, 191027, 212702, 229927, 229945, 294649, 297048, 299967, 303348, 308918]"
1572,"[104365, 147782, 178747, 176945, 178801, 177020, 178857, 177082, 191200, 212817, 218268, 230077, 297112, 299941, 303410, 307639]"
1573,"[104368, 147779, 176943, 177016, 177081, 191061, 218086, 229952, 297037, 299948, 303418, 307644]"
1574,"[104380, 146745, 146815, 146887, 175435, 177056, 175496, 177122, 175567, 177199, 175627, 177285, 190909, 199954, 200011, 217915, 229718, 303277, 307496]"
1575,"[104381, 104383, 147758, 147829, 176993, 178836, 177063, 178891, 177131, 177207, 191095, 191218, 201145, 218277, 218310, 230096, 303383]"
1576,"[104392, 145880, 146737, 146808, 146883, 175433, 175494, 175566, 175625, 190907, 199952, 200010, 217913, 217670, 217954, 217717, 229716, 303275, 307494]"
1577,"[104400, 146730, 146797, 146869, 146931, 175480, 175554, 175614, 175682, 199984, 199433, 200044, 199478, 217701]"
1578,"[104553, 111940, 111624, 119487, 126463, 133261, 263410, 274123, 284577, 290475]"
1579,"[104561, 111299, 118984, 126114, 132881, 262911, 273611, 284166]"
1580,"[104576, 111306, 118995, 125971, 132770, 273177, 283818, 289930]"
1581,"[104580, 111663, 119273, 119014, 126144, 132908, 262941, 273409, 284042, 290077]"
1582,"[104595, 104590, 111697, 119307, 126521, 133188, 263526, 273966, 284619, 290573]"
1583,"[104627, 111357, 119046, 126177, 132941, 132804, 262558, 273414, 284211, 290225]"
1584,"[104632, 111691, 119537, 119301, 126514, 133173, 263030, 273653, 284331, 284212, 290222, 290156]"
1585,"[104635, 111339, 119027, 126157, 132917, 262971, 273635, 284200, 290213]"
1586,"[104649, 111692, 119297, 126508, 126352, 263009, 273901, 284455, 290390]"
1587,"[104664, 111754, 119351, 126396, 133083, 132982, 263056, 273449, 284077, 290095]"
1588,"[105365, 104687, 111980, 111665, 119502, 126617, 133262, 263412, 274120, 284738, 290627]"
1589,"[104690, 111693, 119292, 126502, 126344, 133159]"
1590,"[104699, 111676, 119270, 126316, 133022, 262931, 273615, 290068]"
1591,"[104701, 111323, 119002, 126125, 132883, 262912, 284287, 290271]"
1592,"[104710, 111729, 119329, 126529, 133200, 263537, 273969, 284620, 290495]"
1593,"[104711, 111403, 119077, 118820, 126040, 132687, 262592, 262124, 273236, 283733, 283549]"
1594,"[104723, 111463, 118878, 126084, 125925, 132749, 262228, 273044, 283602, 289871]"
1595,"[104746, 111702, 119290, 119029, 126150, 132906, 262935, 273406, 284030, 290072]"
1596,"[104756, 111372, 119039, 126160, 132913, 262939, 273626, 284193, 290294]"
1597,"[105424, 104757, 112125, 111829, 119637, 126597, 225883, 225891, 263684, 274050, 284413, 293245]"
1598,"[104767, 111788, 119368, 126563, 133229, 263593, 273982, 284639, 284502]"
1599,"[104791, 111356, 119015, 126132, 132885, 262923, 273612, 284167, 290270]"
1600,"[104792, 111719, 111378, 119040, 126156, 132910, 262511, 283820, 290007, 289932]"
1601,"[104798, 111823, 119396, 119157, 119158, 126270, 225699, 263097, 262694, 284133, 284132]"
1602,"[104812, 111728, 119306, 126351, 132919, 262966, 262953, 273408, 284037, 290011]"
1603,"[104827, 111743, 119318, 126369, 133172, 263010, 263011, 273903, 284452, 290490]"
1604,"[104833, 111768, 111432, 119083, 126199, 132956, 262581, 273422]"
1605,"[104839, 111430, 111429, 119080, 119079, 126195, 132951, 132817, 132816, 262576, 262570, 273228, 273416, 283710, 284052, 289898, 290147]"
1606,"[104842, 111766, 119333, 126376, 133061, 263034, 273939, 284459, 290394]"
1607,"[104848, 111774, 111444, 119340, 119091, 126382, 126208, 133071, 263041, 273684, 284335, 290228]"
1608,"[104856, 111751, 111414]"
1609,"[104861, 178513, 178568, 178634, 191132, 212769, 212857, 225608, 225613, 262325, 292514, 294725, 297913, 300935, 304573]"
1610,"[104864, 111819, 119609, 119381, 126572, 133234, 263069, 273716, 284234]"
1611,"[105540, 104865, 112209, 181857, 180142, 181905, 180200, 180269, 191545, 213173, 213276]"
1612,"[104866, 111834, 119633, 119403, 126587, 225876, 263100, 274002, 273739, 284378, 290265]"
1613,"[104878, 111835, 119635, 126588, 225877, 263651, 263108, 274003, 284381, 290264]"
1614,"[104879, 111475, 119120, 126229, 126065, 132851, 262632, 273252, 283740, 289914]"
1615,"[104884, 111804, 119598, 126551, 133327, 263556, 274202, 284840, 290713]"
1616,"[104887, 111471, 119115, 126226, 132847, 262627, 273443, 283852, 290029]"
1617,"[104888, 104890, 178503, 180130, 178560, 180192, 178627, 180261, 191252, 191400, 212972, 213077, 212976, 225770, 225859, 292628, 294828, 297270, 301018, 304650]"
1618,"[104892, 178489, 178545, 178613, 178673, 178732, 191275, 212888, 230167, 292491, 294703, 297134, 300037, 304558, 308993]"
1619,"[104907, 111510, 119153, 126264, 133004, 263087, 273731]"
1620,"[104909, 111831, 119393, 119152, 126260, 133000, 263079, 273460, 284093]"
1621,"[104921, 111572, 178520, 178576, 191229, 212946, 212950, 225749, 225669, 292587, 295413, 298002, 301040]"
1622,"[104935, 111536, 119173, 126280, 212918, 225712, 273747, 284259]"
1623,"[104941, 111549, 119181, 212923, 225722, 225656, 273480, 284146, 283945, 293221]"
1624,"[104944, 178495, 178552, 178623, 178687, 191125, 191161, 212772, 212862, 212776, 212865]"
1625,"[104945, 111890, 178517, 180145, 178571]"
1626,"[104946, 181879, 180160, 181929, 180230, 181976, 180300, 182045, 180365, 180434, 191562, 191616, 213194, 213307, 213315, 230638, 230768, 230797, 294859, 297322, 300238, 303797, 309172]"
1627,"[104951, 111875, 119432]"
1628,"[104955, 180154, 181922, 180227, 180295, 180359, 180432, 191611, 213200, 213207, 230654, 294855, 300147, 303699, 309114]"
1629,"[104971, 111891, 178516, 180147, 180210, 191231, 191387, 212941, 213045, 225743, 225830, 225833, 263197, 293234]"
1630,"[104988, 180113, 180178, 180253, 180326, 191542, 191403, 213168, 225942, 292631, 294834, 301021, 304662]"
1631,"[105021, 178580, 178649, 178716, 178773, 191268, 212987, 225780, 225696, 230280, 292561, 294768, 297214, 300100, 304625, 309072]"
1632,"[105024, 178581, 178651, 178717, 178774, 191270, 212887, 225695, 230282, 292565, 294770, 297215, 300102, 304628, 309074]"
1633,"[105029, 178691, 180329, 178752, 178803, 178860, 191339, 213018, 218644, 230409, 297176, 300075, 303595, 307899]"
1634,"[105059, 148808, 148857, 178784, 180446, 178846, 180508, 178898, 178953, 191323, 191377, 218664, 230420, 300120, 303673, 307989]"
1635,"[105065, 147773, 147840, 178744, 178798, 178855, 191201, 212917, 218481, 230189, 297104, 300018, 303528, 307806]"
1636,"[105067, 105068, 147756, 148799, 147826, 148851, 147898, 178832, 178889, 178940, 179001, 191355, 201650, 201685, 218682, 218713, 230334]"
1637,"[105069, 147751, 148800, 148852, 148912, 178831, 180498, 178888, 180551, 179002, 191359, 201652, 201687, 218684, 230423, 230451, 303658, 307978]"
1638,"[105250, 111968, 119734, 119503, 126624, 133381, 264061, 274341, 284928, 290788]"
1639,"[105264, 112286, 111974, 119970, 126930, 133626, 264496, 274543, 285392, 291023]"
1640,"[105275, 112298, 119983, 126946, 133758, 264518, 274552, 285405, 291032]"
1641,"[105282, 111990, 119754, 126779, 126643]"
1642,"[105289, 112356, 120277, 120035, 127166, 133925, 133792, 264634, 274843, 285627]"
1643,"[105297, 112331, 112019, 120011, 126978, 133659, 264566, 274594, 285193, 290916]"
1644,"[105308, 112302, 119979]"
1645,"[105315, 111981, 119738, 119509, 126631]"
1646,"[105319, 112240]"
1647,"[105342, 112323, 119998, 126960, 133764, 264535, 274560, 285409, 290974]"
1648,"[105374, 112297, 119966, 126923, 133732, 133611, 264468, 274522, 285333, 291016]"
1649,"[105386, 112362, 112055, 120020, 119804]"
1650,"[105389, 112014, 119530, 126649, 133399, 264089, 274348, 284784, 290795]"
1651,"[105392, 112080, 119594, 126702, 133334, 263589, 273977, 284487, 284359, 290237]"
1652,"[105393, 112314, 119982, 126933, 133628, 264074, 284767, 290552]"
1653,"[105419, 112406, 120064, 127023, 133699, 264653, 274628, 285259, 290997]"
1654,"[105427, 112353, 120256, 120015, 127143, 133877, 264560, 274815, 285572, 291124]"
1655,"[105457, 112384, 112074, 120034]"
1656,"[105470, 112383, 120030, 127158, 133781, 264580, 274595, 284996, 290703]"
1657,"[105475, 112162, 119660, 213233, 226070, 226073, 263727, 274267, 293273, 295462, 298107]"
1658,"[105479, 112091, 119829, 126832, 133562, 264143, 274217, 284841, 290581, 290505]"
1659,"[105492, 112385, 112072, 120024, 126984, 133660, 133548, 264117, 274387, 284820, 290571]"
1660,"[105494, 112079, 119585, 126694, 133320, 263548, 284344, 290229]"
1661,"[105495, 105499, 112357, 112044, 120008, 119784, 126966, 133642, 264522, 274550, 285404, 291026]"
1662,"[105498, 112381, 120021, 127152, 133888, 133773, 264564, 274818, 285574, 291128]"
1663,"[105507, 112349, 120004, 126955, 133636, 264500, 264087, 274346, 284933, 290637]"
1664,"[105521, 112508, 120134, 213622, 213626, 226315, 264710, 295555, 298184, 301229]"
1665,"[105525, 112107, 119847, 126847, 133579, 133459, 264166, 274407, 285033, 290816]"
1666,"[105529, 112177, 111873, 119673, 119674, 191532, 213142, 225993, 225996, 263747, 274073, 292641, 295424, 298025, 301057]"
1667,"[105536, 112123, 119851, 126865, 133693, 133695]"
1668,"[105538, 112027, 119762, 126765, 133495, 264055, 274133, 284583, 290381]"
1669,"[105544, 112414, 120293, 120054, 127172, 133928, 264615, 285602]"
1670,"[105568, 112146, 119872, 119640, 126729, 226047, 263662, 274243, 284685]"
1671,"[105574, 112419, 120053, 127006, 133791]"
1672,"[105578, 112476, 112160, 120101, 127048, 226202, 264672, 285481]"
1673,"[105579, 112432, 120062, 127012, 133678, 264162, 274403, 284847, 290582]"
1674,"[105583, 105584, 112208, 181859, 181909, 191523, 191552, 213261, 213263, 226013, 263788, 292689, 294890, 298036, 298037, 301069, 304709]"
1675,"[105588, 112494, 120111, 127059, 213475, 226210, 226296, 264678, 274669, 285272]"
1676,"[105609, 112463, 120341, 120080, 127208, 133810, 274618, 285214, 285221]"
1677,"[105617, 112159, 119873, 126728, 226042, 263649, 263650, 284525, 290419]"
1678,"[105619, 112472, 120084, 127214, 127039, 133823, 264655, 274619, 285242, 285043, 290842]"
1679,"[105623, 112167, 119875, 126883, 226045, 226129, 264207, 274234, 274240, 284684, 290428]"
